content,owner,noteable_id,noteable_type,noteable_name,created_at,id,noteable_company_name,noteable_first_name,noteable_last_name,updated_at
7/18/2014 - INTEGRATION DOCS - sent integration docs to Antoine and addressed his QQ,Noreen Henry,64266104,SalesAccount,,2014-07-19T01:33:32Z,18344805,LateRooms,,,2014-07-19T01:33:32Z
7/21 - NDA - received final redline from TSM.  Tim approved.  NH signed and sent to Wil for counter signature.,Noreen Henry,64266124,SalesAccount,,2014-07-21T16:04:19Z,19806918,TravelSupermarket,,,2014-07-21T16:04:19Z
7/21 - TECH CALL - NH sent Will dates for a tech call this week,Noreen Henry,64266124,SalesAccount,,2014-07-21T16:04:48Z,19806933,TravelSupermarket,,,2014-07-21T22:04:36Z
7/222014 - FOLLOW UP note to Andrew.  Included links to our press release and skirt article,Noreen Henry,64266083,SalesAccount,,2014-07-22T14:47:59Z,19850728,CarTrawler,,,2014-07-22T14:47:59Z
"7/22/2014  - PROPOSAL - sent Antoine proposal for SSN.  Included 2 components:
 1. Commercial Model Framework ($0-$5M = 60% rev share; >$5M - 65%)
 2. Sales and Service Model (LateRooms handles Sales / IM handles Service)

proposed a deep dive call for Sales and Service discussion",Noreen Henry,64266104,SalesAccount,,2014-07-22T15:38:12Z,19852315,LateRooms,,,2014-07-22T15:38:12Z
7/18 - DATA REQUEST COMPLETE - Juliana sent NH an almost complete Data Request.  NH sent to Robert to size,Noreen Henry,65238482,SalesAccount,,2014-07-22T17:30:46Z,19857876,Vegas.com,,,2014-07-22T17:30:46Z
7/22/2014 - INQUIRY - Inbound lead from Scott Tyrrell interested in pub side of our business.  NH setup intro call for next Monday 7/28,Noreen Henry,65893409,SalesAccount,,2014-07-22T17:57:04Z,19858910,"Groupon, Inc.",,,2014-07-22T17:57:04Z
"7/22/2014 - INTRO CALL - with John Diorio, President and others.  Interested in all 3 products.  Next step is to size the business

See meeting notes here:
https://docs.google.com/a/intentmedia.com/document/d/1x94-zoD3fCZm8kb9-bSlcL-RBIJYCvWEfW2E5IKdxeo/edit",Noreen Henry,65821528,SalesAccount,,2014-07-22T20:17:08Z,19864110,Media Market Group LLC,,,2014-07-22T20:17:08Z
"7/22/2014 - NDA/DATA REQUEST/PPA SCREEN SHOTS -- NH sent John a follow up to our meeting with the following information:
- NDA 
- Data Request Template so we can size the business
- PPA Screen Shots - he was most interested in Hotel Details",Noreen Henry,65821528,SalesAccount,,2014-07-22T21:01:45Z,19866450,Media Market Group LLC,,,2014-07-22T21:01:45Z
"7/22/2014 - OPPORTUNITY SIZING - NH sent Opportunity sizing to Juliana.  

See document: Vegas.com Opportunity Sizing.pdf",Noreen Henry,65238482,SalesAccount,,2014-07-22T21:34:26Z,19867579,,,,2014-07-22T21:34:26Z
"7/22/2014 - NDA signed

See document:  Intent Media - Mutual NDA (form) SIGNED - 7.22.2014.pdf",Noreen Henry,65821528,SalesAccount,,2014-07-22T21:40:53Z,19867669,Media Market Group LLC,,,2014-07-22T21:40:53Z
7/22/2014 - DATA REQUEST TEMPLATE - completed by HotelsReservartions.com -- Sent to RM to provide estimates,Noreen Henry,65821528,SalesAccount,,2014-07-22T21:59:56Z,19868067,Media Market Group LLC,,,2014-07-22T21:59:56Z
7/22/2014 - INQUIRY - inbound lead based on SKIFT article.  NH sent Pub tri-fold brochure and set up Intro meeting for Friday,Noreen Henry,65910813,SalesAccount,,2014-07-22T22:16:04Z,19868469,,,,2014-09-08T12:30:47Z
"7/22/2014 - NDA - received final signed NDA from Vegas.com

See File:  Vegas.com Intent Media, Inc. Mutual Nondisclosure Agreement 07212014 to....pdf",Noreen Henry,65238482,SalesAccount,,2014-07-23T01:06:40Z,19870636,,,,2014-07-23T01:06:40Z
"7/22/2014 INTEGRATION SPECS & DATA REQUEST - NH sent Steve and Bryan the PPA integration specs and data request -- as well as links to our press release and skirt article

see files:  
- Publisher Sizing Data Request - EAN July 2014.docx
- PPAClientAPIVersion1.0_Standard.pdf
- PPAImplementationGuidelines-IM renders.pdf",Noreen Henry,64351774,SalesAccount,,2014-07-23T02:02:41Z,19871733,Expedia Affiliate Network,,,2014-07-29T20:36:24Z
7/22/2014 - DATA SIZING - NH followed up with Kam on Data Request as well as sent links to our PR and Skift article,Noreen Henry,64266107,SalesAccount,,2014-07-23T02:04:16Z,19871742,Momondo,,,2014-07-23T02:04:16Z
"7/23/2014 - NDA SIGNED - received signed NDA from Wil.

See document:  NDA TSM_IntentMedia_signed.pdf",Noreen Henry,64266124,SalesAccount,,2014-07-23T15:57:46Z,19980129,,,,2014-07-23T15:57:46Z
"7/23/2014 - TECH CALL with H.com re: PPA API  - Continue good progress.  They are working thru MVT requirements - scheduling another call next week

See meeting notes:
https://docs.google.com/a/intentmedia.com/document/d/1uNyGRZoIJSubLKRJd7yQU_bROVaS-XzcnmzNnasdoQI/edit#",Noreen Henry,65340712,SalesAccount,,2014-07-23T18:07:02Z,20005762,Hotels.com,,,2014-07-23T18:07:52Z
"5/21/2014 -INTRO MEETING - RH with their COO and CMO

See meeting notes here:
https://docs.google.com/a/intentmedia.com/document/d/12i8zMhTly3pmtcwZgtE_yEQETsqKuiFm5af2kEplavc/edit",Noreen Henry,64266119,SalesAccount,,2014-07-23T18:30:15Z,20006870,,,,2014-07-23T18:30:15Z
"7/22/2014 - INQUIRY -- Inbound lead from Jessica Duemig, Sales Mangaer, display Advertising -- inquiring about becoming a publisher.  NH scheduled an Intro Call tomorrow 7/23",Noreen Henry,64266119,SalesAccount,,2014-07-23T18:30:40Z,20006875,,,,2014-07-23T18:30:40Z
"7/23/2014 - INTRO MEETING with Randy Schartner.  They are potentially interested in doing a test of SC and PPA.  

See meeting notes here:
https://docs.google.com/a/intentmedia.com/document/d/1sW9SPBcJ6pyjX3xQ71VSDOdlG6N2lC41WVikdue9mwg/edit

See Presentation: *SHORT Intent media Intro to Priceline.com affiliate July 2014.key.2.zip",Noreen Henry,64266112,SalesAccount,,2014-07-23T21:37:26Z,20012642,Priceline Partner Network,,,2014-07-23T21:57:02Z
7/23/2014 - NDA & DATA REQUEST TEMPLATE - sent to Randy -- follow up early next week,Noreen Henry,64266112,SalesAccount,,2014-07-23T21:57:26Z,20013256,Priceline Partner Network,,,2014-07-23T21:57:26Z
7/23/2014 - ADV -- Andrew replied back that he is at least interested in becoming an advertising on our Car network.  I introduced him to DK.  will follow up in 2-3 months when we get closer to launching SC-Car,Noreen Henry,64266083,SalesAccount,,2014-07-23T22:05:20Z,20013505,CarTrawler,,,2014-07-23T22:05:20Z
7/24/2014-  CONTRACT FOLLOW UP - sent follow up note to Thodoris on status of the contract and included links to press release and skirt article,Noreen Henry,64266073,SalesAccount,,2014-07-24T14:00:33Z,20042044,AirTickets,,,2014-08-02T04:03:38Z
"7/24/2014 - CONTRACT - per and email exchange with Thodoris, I sent him an updated contract with generic mock ups to include in the contract.",Noreen Henry,64266073,SalesAccount,,2014-07-24T15:10:50Z,20053895,AirTickets,,,2014-08-02T04:03:38Z
"7/24 - TECH CALL - good call with Travel SuperMarket to talk thru implementation options for ""Top Spot""

See meeting notes here:
https://docs.google.com/a/intentmedia.com/document/d/1yc5iLWhvGWstvttnDXbCGLNKe2ONDPwSYnOiIABO5FA/edit",Noreen Henry,64266124,SalesAccount,,2014-07-24T19:03:46Z,20094475,,,,2014-07-24T19:03:46Z
"7/23/2014 - INTRO CALL - with Jessica Duemig.  They are interested in Search Compare for NA site.

See call notes:
https://docs.google.com/a/intentmedia.com/document/d/17ziDbOOSgjtaAvD-9dqLBycRu9SC_KY-zXTKVyaG61Y/edit",Noreen Henry,64266119,SalesAccount,,2014-07-24T20:03:31Z,20104106,,,,2014-07-24T20:03:31Z
7/24 - TECH FOLLOW UP - sent Will email with meeting recap and API docs.,Noreen Henry,64266124,SalesAccount,,2014-07-24T21:00:37Z,20111811,,,,2014-07-24T21:00:37Z
7/24/2014 - NDA/ HANDOUT/ DATA REQUEST - sent these items to Jessica as a follow up to our intro call.  Still owe her answers to a few outstanding questions.  skdl follow up in a few days,Noreen Henry,64266119,SalesAccount,,2014-07-24T21:15:47Z,20112443,,,,2014-07-24T21:15:47Z
7/24/2014 - FoLLOW UP - Randy sent a note back appreciative of the call and said he'd get back with the data request and NDA in a few day.  Follow up next week,Noreen Henry,64266112,SalesAccount,,2014-07-24T21:35:32Z,20113091,Priceline Partner Network,,,2014-07-24T21:35:32Z
7/25/2014 UPDATE - Kam sent email advising he is wanting to move forward on momondo.com domain.  He is progressing this internally with the CMO and will get back to me next week.  Schedule a follow up,Noreen Henry,64266107,SalesAccount,,2014-07-25T12:43:51Z,20132860,Momondo,,,2014-07-25T12:43:51Z
"7/25/2014 - CONTRACT SIGNED.  
(see INTENTMEDIA PUBLISHERS CONTRACT UK057 - SIGNED 25 JULY 2014.PDF)

HIGHLIGHTS
- PRODUCT  Search Compare Air --
- SITE:  Start with the UK to test --> if it goes well, expand to US and .com
- TERM:  90 day test / then 1 Yr term with auto renew
- REV SHARE:  50% for 0-$500K / 55% for >$500K
- NOTE:  agreed to blacklist ""AirFastTickets"" ",Noreen Henry,64266073,SalesAccount,,2014-07-25T14:05:53Z,20134560,AirTickets,,,2014-08-02T04:03:38Z
"7/25/2014 - FOLLOW UP - sent follow up to Manish about his qq on impact of PPA on Price Guarantee.  --> nothing specific we can share due to confidentiality, but sent links to recent press on us and OWW

- Orbitz buffs up its low-cost travel websiter - Chicago Tribune
- The Next Chapter in the Convergence of Booking Sites and Metasearch - skift",Noreen Henry,65340712,SalesAccount,,2014-07-25T14:34:10Z,20136670,Hotels.com,,,2014-07-25T14:34:10Z
"7/25/2014 - INTRO CALL with Elliot Pritchard CMO - they are interested in PPA.  

See meeting notes:
https://docs.google.com/a/intentmedia.com/document/d/1KNjKfhM_nxgJlnA0LCQCWKxxfaNFN2TMfNY47vkSzxo/edit",Noreen Henry,65910813,SalesAccount,,2014-07-25T16:02:11Z,20143549,,,,2014-09-08T12:30:47Z
"7/25/2014 - CONTRACT CALL - spoke with Kit.  They delayed rollout but now ready to re-engage.  Requested an extension on rev share ramp.  Will discuss with DT

See notes here:
https://docs.google.com/a/intentmedia.com/document/d/1VLGwZ6BSFWOjItjDsBdQDMq-8j1HGWJrXKNjI17HuRU/edit#",Noreen Henry,64266084,SalesAccount,,2014-07-25T19:01:10Z,20158019,Clicksco,,,2014-08-02T04:08:34Z
7/25/2014 - OPPORTUNITY SIZING CALL - Reviewed the revenue models with John.  He is going to meet with his CFO this afternoon and get back with me.  He is still interested in all 3 products and requested that I send the integration docs over for his team.,Noreen Henry,65821528,SalesAccount,,2014-07-25T21:02:20Z,20163711,Media Market Group LLC,,,2014-07-25T21:02:20Z
"7/25/2014 - INTEGRATION DOCS - sent John integration docs for all 3 products and recommended a tech deep dive call next week.  Docs included:

- PPAImplementationGuidelines-IMrenders.pdf
- PPAClientAPIversion1.0.pdf
- Intent_Media_SCA_Hotel_General_Integration_Presentation_July2014-2.pdf
- SSN - One Page Integration Summary (july 2014).pdf
- IntentMedia_Hotel_Content_Feed_SSN_v1.0.pdf
- Intent_Media_Advertising_API_SSN_Technical_Details_v1.0.pdf",Noreen Henry,65821528,SalesAccount,,2014-07-25T21:10:35Z,20164191,Media Market Group LLC,,,2014-07-25T21:10:35Z
7/25/2014 - NDA/ HANDOUT/ DATA REQUEST - sent these items as a follow up to Elliott today and introduced him to Derek for Ad Sales.  Will follow up next week.,Noreen Henry,65910813,SalesAccount,,2014-07-25T21:49:41Z,20165168,,,,2014-09-08T12:30:47Z
"7/29/2014 - FUNCTIONAL SPECS - sent a follow up to Dan on status of Functional specs (included links to our PR).  He sent a draft of them and we have scheduled a meeting on Wed 31 July.

See document: IM Implementation Requirements Document.docx",Noreen Henry,64266116,SalesAccount,,2014-07-28T18:41:54Z,20261882,Sabre,,,2014-07-28T18:46:11Z
7/29/2014 - REPORTING - Addressed John's qq re: Reporting.  He will want a tech call later this week/ early next.  Follow up next week,Noreen Henry,65821528,SalesAccount,,2014-07-28T18:47:45Z,20261998,Media Market Group LLC,,,2014-07-28T18:47:45Z
"7/23/2014 - INTRO CALL with Michael Hering.  They are a Travel Acution site and currently a Booking Buddy client.  Interested in our SCA- Form.

See notes:
https://docs.google.com/a/intentmedia.com/document/d/1tt6kpCGl2HVhOoNOx4UZZkhIi3ZbyevblgYSpND5wvc/edit",Noreen Henry,66327018,SalesAccount,,2014-07-28T19:00:43Z,20262319,,,,2014-09-07T21:11:15Z
7/29/2014 - NDA / DATA REQUEST TEMPLATE -- sent to Michael.  ,Noreen Henry,66327018,SalesAccount,,2014-07-28T19:01:49Z,20262343,,,,2014-09-07T21:11:15Z
"7/29/2014 - NDA SIGNED -

See: NDA_Intent Media_SkyAuction_signed 29 July 2014",Noreen Henry,66327018,SalesAccount,,2014-07-28T19:03:20Z,20262392,,,,2014-09-07T21:11:16Z
"7/29/2014 - QUALIFYING -- discussed at Tower meeting  Agree they are qualified for ""SCA-Search Form for Air"" and ""Car"" when we launch.... but not for price comparison on their auction pages as we don't have search dates... and users are not likely to convert at competitor sites due to the nature of the auction.",Noreen Henry,66327018,SalesAccount,,2014-07-28T19:11:01Z,20262552,,,,2014-09-07T21:11:16Z
"7/29/2014 - LEGAL TO UPDATE CONTRACT.  Send Tim 3 requested changes:
- Net Revenues - previously agreed to remove 6%
- Extend ramp period 12 months but not to exceed Aug 2015
- Asked about clarifying tier language to be cumulative on annual basis.",Noreen Henry,64266084,SalesAccount,,2014-07-28T19:39:58Z,20263387,Clicksco,,,2014-08-02T04:08:34Z
CONTRACT - Sent Kit update contract that reflected our agreement to extend his ramp period from 4 months to 12 months with the caveat that the extended period will not go past Aug 30th.  Also clarified the revenue tier language to reflect annual tier but measured on a cumulative monthly basis.,Noreen Henry,64266084,SalesAccount,,2014-07-29T01:24:50Z,20269639,Clicksco,,,2014-08-02T04:08:34Z
"7/29/2014 INTRO MEETING.  Good initial call.  They are interested in all 3 products and keen on segmentation and mobile. 

See call notes:  https://docs.google.com/a/intentmedia.com/document/d/1mfBfDOfrU2X1VFt81tie5m6GWpMsJVIsDccfhKZIYoM/edit",Noreen Henry,65893409,SalesAccount,,2014-07-29T02:44:10Z,20270529,"Groupon, Inc.",,,2014-07-29T19:11:26Z
7/29/2014 DATA REQUEST TEMPLATE - sent template to Chris.  Follow up the end of the week.,Noreen Henry,65893409,SalesAccount,,2014-07-29T17:34:39Z,20310482,"Groupon, Inc.",,,2014-07-29T18:57:27Z
"3/12/2014 - INTRO CALL with Greg Goodson. (Greg use to work with Kit Tran the client)

See meeting notes:
https://docs.google.com/a/intentmedia.com/document/d/1WlPeEhEvpceCH_jD55UtgOywxFcWElu-9J1LZWPLE2M/edit?usp=drive_web",Noreen Henry,64266084,SalesAccount,,2014-07-29T17:41:14Z,20310660,Clicksco,,,2014-08-02T04:08:34Z
"3/17/2014 - AD SALES CALL with Greg and Emily

See call notes:
https://docs.google.com/a/intentmedia.com/document/d/1v7tIcu-COjv2iMR8NMl171cVnc_ZI7IJxi-5ey5nEb4/edit",Noreen Henry,64266084,SalesAccount,,2014-07-29T17:42:09Z,20310808,Clicksco,,,2014-08-02T04:08:34Z
"3/27/2014 - INITIAL PUB INTRO CALL

Attendees:
- Clickso:  Kit Tran and Lisa Goswell (CEO of Travel)
- IM:  Richard, Noreen, Rudan, Greg, Ronak",Noreen Henry,64266084,SalesAccount,,2014-07-29T17:47:43Z,20311036,Clicksco,,,2014-08-02T04:08:34Z
"4/29/2014 NDA and OPPORTUNITY SIZING - Sent both items to Kit.

See :
- Clickso Program Potential (note these are based on aggressive traffic growth assumptions)",Noreen Henry,64266084,SalesAccount,,2014-07-29T17:49:57Z,20311096,Clicksco,,,2014-08-02T04:08:34Z
5/5/2014 - SIGNED NDA,Noreen Henry,64266084,SalesAccount,,2014-07-29T17:51:04Z,20311120,Clicksco,,,2014-08-02T04:08:34Z
5/6/2014 - API DOCUMENTATION sent to Clickso,Noreen Henry,64266084,SalesAccount,,2014-07-29T17:57:07Z,20311297,Clicksco,,,2014-08-02T04:08:34Z
"5/6/2014 - FINAL NEG - AGREED ON TERMS
- included a tiers structure plus a 4 month ramp period",Noreen Henry,64266084,SalesAccount,,2014-07-29T18:03:42Z,20311477,Clicksco,,,2014-08-02T04:08:34Z
5/12/2014 - DRAFT CONTRACT SENT,Noreen Henry,64266084,SalesAccount,,2014-07-29T18:05:02Z,20311518,Clicksco,,,2014-08-02T04:08:34Z
"5/16 - CONTRACT & IMP - follow up on contract status and recommend they start with java script imp.

"" I talked this over with our tech/implementation team, and they highly recommend that you start with the java implementation.  Will be easy and leverage all our UI learnings.  The are putting the documentation specific for your Traveljunction hotel implementation together now and will have it ready for me to provide to you tomorrow.  They can then be available for a call with your tech guys early next week.  

From a timeline perspective, once your team completes the java script work, we can get your into our implementation cycle which would have you go live in 2-3 weeks from there assuming the contract is signed.""",Noreen Henry,64266084,SalesAccount,,2014-07-29T18:07:40Z,20311629,Clicksco,,,2014-08-02T04:08:34Z
"5/20/2014 - CONTRACT & IMP
- follow up on status of contract
- sent standard Integration Documents (java script/EZ$)",Noreen Henry,64266084,SalesAccount,,2014-07-29T18:08:10Z,20311639,Clicksco,,,2014-08-02T04:08:34Z
6/1/2014 - CONTRACT - FOLLOW UP email,Noreen Henry,64266084,SalesAccount,,2014-07-29T18:09:57Z,20311945,Clicksco,,,2014-08-02T04:08:34Z
7/17/2014 - CONTRACT - follow up email sent,Noreen Henry,64266084,SalesAccount,,2014-07-29T18:10:40Z,20312158,Clicksco,,,2014-08-02T04:08:34Z
"7/25/2014 - CONTRACT CALL -- Kit re-engaged.  They had a delay in rollout.  Now ready to move forward.  Asked for an extension in the ramp period

See meeting notes:
https://docs.google.com/a/intentmedia.com/document/d/1VLGwZ6BSFWOjItjDsBdQDMq-8j1HGWJrXKNjI17HuRU/edit",Noreen Henry,64266084,SalesAccount,,2014-07-29T18:11:45Z,20312189,Clicksco,,,2014-08-02T04:08:34Z
