Plan Version,Placement,Category,Region,Country,Pub Tier,Deal Owner,Publisher,Site,Product,Path,Ad Unit Type,Close Year,Close Quarter,Close Month,Deal ID,# of Product-Level Deals Closed (Prob. Adj.),# of Placement-Level Deals Closed (Prob. Adj.),Launch Year,Launch Quarter,Launch Month,# of Placement Launches (Prob. Adj.),Non-Prob. Adj. Scope ($),Probability,Date,Monthly Revenue,FY2015E ($),FY2015E Exit Run rate ($)
Operating,N. America Unnamed SCA Car Exit Unit,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,Exit Unit,SCA,Car,Exit Unit,2015,3,9,,,0.083333333,2015,3,9,0.083333333,0,1,9/1/15,259.2975487,2232.559432,11750
Operating,N. America Unnamed SSN,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,On Page,SSN,Hotel,On Page,2015,3,9,,0.333333333,0.333333333,2015,3,9,0.333333333,0,1,9/1/15,14287.28386,128593.4426,721971.5042
Operating,N. America Unnamed PPA,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,On Page,PPA,Hotel,On Page,2015,3,9,,0.666666667,0.666666667,2015,3,9,0.666666667,0,1,9/1/15,19878.93926,189336.8146,1085714.286
Operating,UK Unnamed SCA Flight On-Page,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SCA,Flight,On Page,2015,3,9,,0.666666667,0.666666667,2015,3,9,0.666666667,0,1,9/1/15,87355.08801,636276.9407,2317157.743
Operating,UK Unnamed SCA Flight Exit Unit,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,Exit Unit,SCA,Flight,Exit Unit,2015,3,9,,,0.666666667,2015,3,9,0.666666667,0,1,9/1/15,56093.41622,407883.1283,1529721.009
Operating,UK Unnamed SCA Hotel On-Page,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SCA,Hotel,On Page,2015,3,9,,0.666666667,0.666666667,2015,3,9,0.666666667,0,1,9/1/15,57741.47572,484205.9139,1869640.215
Operating,UK Unnamed SCA Hotel Exit Unit,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,Exit Unit,SCA,Hotel,Exit Unit,2015,3,9,,,0.666666667,2015,3,9,0.666666667,0,1,9/1/15,86570.04154,720783.0798,2882632.586
Operating,UK Unnamed SCA Package On-Page,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SCA,Package,On Page,2015,3,9,,0.333333333,0.333333333,2015,3,9,0.333333333,0,1,9/1/15,2160.812906,16405.98512,81250
Operating,UK Unnamed SCA Package Exit Unit,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,Exit Unit,SCA,Package,Exit Unit,2015,3,9,,,0.333333333,2015,3,9,0.333333333,0,1,9/1/15,4148.760779,31499.49144,156000
Operating,UK Unnamed SCA Car On-Page,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SCA,Car,On Page,2015,3,9,,0.166666667,0.166666667,2015,3,9,0.166666667,0,1,9/1/15,432.1625811,3281.197025,16250
Operating,UK Unnamed SCA Car Exit Unit,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,Exit Unit,SCA,Car,Exit Unit,2015,3,9,,,0.166666667,2015,3,9,0.166666667,0,1,9/1/15,345.7300649,2624.95762,13000
Operating,UK Unnamed SSN,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SSN,Hotel,On Page,2015,3,9,,0.166666667,0.166666667,2015,3,9,0.166666667,0,1,9/1/15,17228.41403,143372.5909,530833.3333
Operating,UK Unnamed PPA,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,PPA,Hotel,On Page,2015,3,9,,0.666666667,0.666666667,2015,3,9,0.666666667,0,1,9/1/15,72542.35137,616856.0701,2404285.714
Operating,France Unnamed SCA Flight On-Page,Unnamed,Europe,France,Lite,Unnamed,Unnamed,On Page,SCA,Flight,On Page,2015,3,9,,0.666666667,0.666666667,2015,3,9,0.666666667,0,1,9/1/15,74306.89636,534941.1986,2352396.713
Operating,France Unnamed SCA Flight Exit Unit,Unnamed,Europe,France,Lite,Unnamed,Unnamed,Exit Unit,SCA,Flight,Exit Unit,2015,3,9,,,0.666666667,2015,3,9,0.666666667,0,1,9/1/15,50300.05292,362114.0421,1592391.621
Operating,France Unnamed SCA Hotel On-Page,Unnamed,Europe,France,Lite,Unnamed,Unnamed,On Page,SCA,Hotel,On Page,2015,3,9,,0.666666667,0.666666667,2015,3,9,0.666666667,0,1,9/1/15,38869.61944,309860.0129,1506029.759
Operating,France Unnamed SCA Hotel Exit Unit,Unnamed,Europe,France,Lite,Unnamed,Unnamed,Exit Unit,SCA,Hotel,Exit Unit,2015,3,9,,,0.666666667,2015,3,9,0.666666667,0,1,9/1/15,60414.49421,481610.9915,2340800.54
Operating,France Unnamed PPA,Unnamed,Europe,France,Lite,Unnamed,Unnamed,On Page,PPA,Hotel,On Page,2015,3,9,,0.666666667,0.666666667,2015,3,9,0.666666667,0,1,9/1/15,48277.42392,392299.8463,1919047.619
Operating,Hotwire - SCA - Hotel - OP - Mobile Web,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Hotwire,SCA,Hotel,Mobile Web,2015,3,9,,,0.1,,,,,450000,0.1,9/1/15,0,138.1050029,45000
Operating,Travelocity - SCA - Package - OP - List Page,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Package,On Page,2015,3,9,,,0.5,,,,,250000,0.5,9/1/15,0,359.8553949,125000
Operating,Travelocity - SCA - Package - XU,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Package,Exit Unit,2015,3,9,,,0.5,,,,,910000,0.5,9/1/15,0,1047.89891,364000
Operating,KAYAK UK - SCA - Car - OP - List Page,Installed Base Growth,Europe,United Kingdom,Major,Jessica Jacobs,KAYAK,KAYAK UK,SCA,Car,On Page,2015,3,9,,,0.1,,,,,10000,0.1,9/1/15,0,18.4677679,1000
Operating,KAYAK UK - SCA - Car - XU,Installed Base Growth,Europe,United Kingdom,Major,Jessica Jacobs,KAYAK,KAYAK UK,SCA,Car,Exit Unit,2015,3,9,,,0.1,,,,,20000,0.1,9/1/15,0,29.54842865,1600
Operating,Germany Unnamed SCA Flight On-Page,Unnamed,Europe,Germany,Lite,Unnamed,Unnamed,On Page,SCA,Flight,On Page,2015,3,9,,0.666666667,0.666666667,,,,,0,1,9/1/15,0,77064.25578,555840.3843
Operating,Germany Unnamed SCA Flight Exit Unit,Unnamed,Europe,Germany,Lite,Unnamed,Unnamed,Exit Unit,SCA,Flight,Exit Unit,2015,3,9,,,0.666666667,,,,,0,1,9/1/15,0,49321.1237,355737.846
Operating,Germany Unnamed SCA Hotel On-Page,Unnamed,Europe,Germany,Lite,Unnamed,Unnamed,On Page,SCA,Hotel,On Page,2015,3,9,,0.666666667,0.666666667,,,,,0,1,9/1/15,0,74351.70431,604200.0028
Operating,Germany Unnamed SCA Hotel Exit Unit,Unnamed,Europe,Germany,Lite,Unnamed,Unnamed,Exit Unit,SCA,Hotel,Exit Unit,2015,3,9,,,0.666666667,,,,,0,1,9/1/15,0,118962.7269,966720.0045
Operating,Germany Unnamed PPA,Unnamed,Europe,Germany,Lite,Unnamed,Unnamed,On Page,PPA,Hotel,On Page,2015,3,9,,0.666666667,0.666666667,,,,,0,1,9/1/15,0,161147.5118,1309523.81
Operating,N. America Unnamed SCA Flight On-Page,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,On Page,SCA,Flight,On Page,2015,3,8,,0.333333333,0.333333333,2015,3,8,0.333333333,0,1,8/1/15,18383.6327,205304.7256,755470.5192
Operating,N. America Unnamed SCA Flight Exit Unit,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,Exit Unit,SCA,Flight,Exit Unit,2015,3,8,,,0.333333333,2015,3,8,0.333333333,0,1,8/1/15,11515.16672,132577.7937,501396.51
Operating,N. America Unnamed SCA Hotel On-Page,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,On Page,SCA,Hotel,On Page,2015,3,8,,0.666666667,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,14232.5802,127484.662,502846.1354
Operating,N. America Unnamed SCA Hotel Exit Unit,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,Exit Unit,SCA,Hotel,Exit Unit,2015,3,8,,,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,13659.09094,125525.5488,511326.3371
Operating,N. America Unnamed SCA Car On-Page,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,On Page,SCA,Car,On Page,2015,3,8,,0.083333333,0.083333333,2015,3,8,0.083333333,0,1,8/1/15,190.2969205,3720.932386,19583.33333
Operating,N. America Unnamed SCA Car Exit Unit,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,Exit Unit,SCA,Car,Exit Unit,2015,3,8,,,0.083333333,2015,3,8,0.083333333,0,1,8/1/15,114.1781523,2232.559432,11750
Operating,N. America Unnamed SSN,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,On Page,SSN,Hotel,On Page,2015,3,8,,0.333333333,0.333333333,2015,3,8,0.333333333,0,1,8/1/15,7564.344565,128593.4426,721971.5042
Operating,N. America Unnamed PPA,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,On Page,PPA,Hotel,On Page,2015,3,8,,0.666666667,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,10524.82387,189336.8146,1085714.286
Operating,UK Unnamed SCA Flight On-Page,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SCA,Flight,On Page,2015,3,8,,0.666666667,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,61810.70005,636276.9407,2317157.743
Operating,UK Unnamed SCA Flight Exit Unit,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,Exit Unit,SCA,Flight,Exit Unit,2015,3,8,,,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,38745.98748,407883.1283,1529721.009
Operating,UK Unnamed SCA Hotel On-Page,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SCA,Hotel,On Page,2015,3,8,,0.666666667,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,59112.49626,484205.9139,1869640.215
Operating,UK Unnamed SCA Hotel Exit Unit,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,Exit Unit,SCA,Hotel,Exit Unit,2015,3,8,,,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,86515.20465,720783.0798,2882632.586
Operating,UK Unnamed SCA Package On-Page,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SCA,Package,On Page,2015,3,8,,0.333333333,0.333333333,2015,3,8,0.333333333,0,1,8/1/15,1332.078443,16405.98512,81250
Operating,UK Unnamed SCA Package Exit Unit,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,Exit Unit,SCA,Package,Exit Unit,2015,3,8,,,0.333333333,2015,3,8,0.333333333,0,1,8/1/15,2557.590611,31499.49144,156000
Operating,UK Unnamed SCA Car On-Page,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SCA,Car,On Page,2015,3,8,,0.166666667,0.166666667,2015,3,8,0.166666667,0,1,8/1/15,266.4156887,3281.197025,16250
Operating,UK Unnamed SCA Car Exit Unit,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,Exit Unit,SCA,Car,Exit Unit,2015,3,8,,,0.166666667,2015,3,8,0.166666667,0,1,8/1/15,213.1325509,2624.95762,13000
Operating,UK Unnamed SSN,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SSN,Hotel,On Page,2015,3,8,,0.166666667,0.166666667,2015,3,8,0.166666667,0,1,8/1/15,18091.00281,143372.5909,530833.3333
Operating,UK Unnamed PPA,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,PPA,Hotel,On Page,2015,3,8,,0.666666667,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,75123.85392,616856.0701,2404285.714
Operating,France Unnamed SCA Flight On-Page,Unnamed,Europe,France,Lite,Unnamed,Unnamed,On Page,SCA,Flight,On Page,2015,3,8,,0.666666667,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,43960.8092,534941.1986,2352396.713
Operating,France Unnamed SCA Flight Exit Unit,Unnamed,Europe,France,Lite,Unnamed,Unnamed,Exit Unit,SCA,Flight,Exit Unit,2015,3,8,,,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,29758.08623,362114.0421,1592391.621
Operating,France Unnamed SCA Hotel On-Page,Unnamed,Europe,France,Lite,Unnamed,Unnamed,On Page,SCA,Hotel,On Page,2015,3,8,,0.666666667,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,33226.9601,309860.0129,1506029.759
Operating,France Unnamed SCA Hotel Exit Unit,Unnamed,Europe,France,Lite,Unnamed,Unnamed,Exit Unit,SCA,Hotel,Exit Unit,2015,3,8,,,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,51644.18942,481610.9915,2340800.54
Operating,France Unnamed PPA,Unnamed,Europe,France,Lite,Unnamed,Unnamed,On Page,PPA,Hotel,On Page,2015,3,8,,0.666666667,0.666666667,2015,3,8,0.666666667,0,1,8/1/15,42099.29547,392299.8463,1919047.619
Operating,CheapOAir - SCA - Hotel - OP - List Page,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,CheapOair,SCA,Hotel,On Page,2015,3,8,,,0.3,,,,,480000,0.3,8/1/15,0,8298.027501,144000
Operating,CheapOAir - SCA - Hotel - XU,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,CheapOair,SCA,Hotel,Exit Unit,2015,3,8,,,0.3,,,,,910000,0.3,8/1/15,0,14269.14517,218400
Operating,KAYAK - SCA - Hotel - OP - List Page,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,KAYAK,KAYAK,SCA,Hotel,On Page,2015,3,8,,,0.1,,,,,694117,0.1,8/1/15,0,3999.862469,69411.7
Operating,OneTravel - SCA - Hotel - OP - List Page,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,OneTravel,SCA,Hotel,On Page,2015,3,8,,,0.1,,,,,220000,0.1,8/1/15,0,1267.754202,22000
Operating,Farespotter.net - SCA - Package - XU,Installed Base Growth,N. America,United States,Lite,Jonathan Naymark,Oversee.net,FareSpotter.net,SCA,Package,Exit Unit,2015,3,8,,,0.1,,,,,3778,0.1,8/1/15,0,9.926392027,302.24
Operating,OneTravel - SCA - Package - XU,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,OneTravel,SCA,Package,Exit Unit,2015,3,8,,,0.1,,,,,110000,0.1,8/1/15,0,289.0161787,8800
Operating,Germany Unnamed SCA Flight On-Page,Unnamed,Europe,Germany,Lite,Unnamed,Unnamed,On Page,SCA,Flight,On Page,2015,3,8,,0.666666667,0.666666667,,,,,0,1,8/1/15,0,77064.25578,555840.3843
Operating,Germany Unnamed SCA Flight Exit Unit,Unnamed,Europe,Germany,Lite,Unnamed,Unnamed,Exit Unit,SCA,Flight,Exit Unit,2015,3,8,,,0.666666667,,,,,0,1,8/1/15,0,49321.1237,355737.846
Operating,Germany Unnamed SCA Hotel On-Page,Unnamed,Europe,Germany,Lite,Unnamed,Unnamed,On Page,SCA,Hotel,On Page,2015,3,8,,0.666666667,0.666666667,,,,,0,1,8/1/15,0,74351.70431,604200.0028
Operating,Germany Unnamed SCA Hotel Exit Unit,Unnamed,Europe,Germany,Lite,Unnamed,Unnamed,Exit Unit,SCA,Hotel,Exit Unit,2015,3,8,,,0.666666667,,,,,0,1,8/1/15,0,118962.7269,966720.0045
Operating,Germany Unnamed PPA,Unnamed,Europe,Germany,Lite,Unnamed,Unnamed,On Page,PPA,Hotel,On Page,2015,3,8,,0.666666667,0.666666667,,,,,0,1,8/1/15,0,161147.5118,1309523.81
Operating,N. America Unnamed SCA Flight On-Page,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,On Page,SCA,Flight,On Page,2015,3,7,,0.333333333,0.333333333,2015,3,7,0.333333333,0,1,7/1/15,13049.81373,205304.7256,755470.5192
Operating,N. America Unnamed SCA Flight Exit Unit,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,Exit Unit,SCA,Flight,Exit Unit,2015,3,7,,,0.333333333,2015,3,7,0.333333333,0,1,7/1/15,7889.205574,132577.7937,501396.51
Operating,N. America Unnamed SCA Hotel On-Page,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,On Page,SCA,Hotel,On Page,2015,3,7,,0.666666667,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,11338.60324,127484.662,502846.1354
Operating,N. America Unnamed SCA Hotel Exit Unit,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,Exit Unit,SCA,Hotel,Exit Unit,2015,3,7,,,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,10502.38125,125525.5488,511326.3371
Operating,N. America Unnamed SCA Car On-Page,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,On Page,SCA,Car,On Page,2015,3,7,,0.083333333,0.083333333,2015,3,7,0.083333333,0,1,7/1/15,0,3720.932386,19583.33333
Operating,N. America Unnamed SCA Car Exit Unit,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,Exit Unit,SCA,Car,Exit Unit,2015,3,7,,,0.083333333,2015,3,7,0.083333333,0,1,7/1/15,0,2232.559432,11750
Operating,N. America Unnamed SSN,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,On Page,SSN,Hotel,On Page,2015,3,7,,0.333333333,0.333333333,2015,3,7,0.333333333,0,1,7/1/15,0,128593.4426,721971.5042
Operating,N. America Unnamed PPA,Unnamed,N. America,United States,Lite,Unnamed,Unnamed,On Page,PPA,Hotel,On Page,2015,3,7,,0.666666667,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,0,189336.8146,1085714.286
Operating,UK Unnamed SCA Flight On-Page,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SCA,Flight,On Page,2015,3,7,,0.666666667,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,35013.90245,636276.9407,2317157.743
Operating,UK Unnamed SCA Flight Exit Unit,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,Exit Unit,SCA,Flight,Exit Unit,2015,3,7,,,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,20626.2955,407883.1283,1529721.009
Operating,UK Unnamed SCA Hotel On-Page,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SCA,Hotel,On Page,2015,3,7,,0.666666667,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,37897.86753,484205.9139,1869640.215
Operating,UK Unnamed SCA Hotel Exit Unit,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,Exit Unit,SCA,Hotel,Exit Unit,2015,3,7,,,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,52141.26696,720783.0798,2882632.586
Operating,UK Unnamed SCA Package On-Page,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SCA,Package,On Page,2015,3,7,,0.333333333,0.333333333,2015,3,7,0.333333333,0,1,7/1/15,0,16405.98512,81250
Operating,UK Unnamed SCA Package Exit Unit,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,Exit Unit,SCA,Package,Exit Unit,2015,3,7,,,0.333333333,2015,3,7,0.333333333,0,1,7/1/15,0,31499.49144,156000
Operating,UK Unnamed SCA Car On-Page,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SCA,Car,On Page,2015,3,7,,0.166666667,0.166666667,2015,3,7,0.166666667,0,1,7/1/15,0,3281.197025,16250
Operating,UK Unnamed SCA Car Exit Unit,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,Exit Unit,SCA,Car,Exit Unit,2015,3,7,,,0.166666667,2015,3,7,0.166666667,0,1,7/1/15,0,2624.95762,13000
Operating,UK Unnamed SSN,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,SSN,Hotel,On Page,2015,3,7,,0.166666667,0.166666667,2015,3,7,0.166666667,0,1,7/1/15,12010.39564,143372.5909,530833.3333
Operating,UK Unnamed PPA,Unnamed,Europe,United Kingdom,Lite,Unnamed,Unnamed,On Page,PPA,Hotel,On Page,2015,3,7,,0.666666667,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,48199.96139,616856.0701,2404285.714
Operating,France Unnamed SCA Flight On-Page,Unnamed,Europe,France,Lite,Unnamed,Unnamed,On Page,SCA,Flight,On Page,2015,3,7,,0.666666667,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,12840.83881,534941.1986,2352396.713
Operating,France Unnamed SCA Flight Exit Unit,Unnamed,Europe,France,Lite,Unnamed,Unnamed,Exit Unit,SCA,Flight,Exit Unit,2015,3,7,,,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,8692.260116,362114.0421,1592391.621
Operating,France Unnamed SCA Hotel On-Page,Unnamed,Europe,France,Lite,Unnamed,Unnamed,On Page,SCA,Hotel,On Page,2015,3,7,,0.666666667,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,10958.24228,309860.0129,1506029.759
Operating,France Unnamed SCA Hotel Exit Unit,Unnamed,Europe,France,Lite,Unnamed,Unnamed,Exit Unit,SCA,Hotel,Exit Unit,2015,3,7,,,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,17032.23943,481610.9915,2340800.54
Operating,France Unnamed PPA,Unnamed,Europe,France,Lite,Unnamed,Unnamed,On Page,PPA,Hotel,On Page,2015,3,7,,0.666666667,0.666666667,2015,3,7,0.666666667,0,1,7/1/15,14254.09592,392299.8463,1919047.619
Operating,AMOMA.com - SCA - Hotel - OP - Details Page,Installed Base Growth,N. America,United States,Strategic,Lynne Hamilton,AMOMA,AMOMA.com,SCA,Hotel,On Page,2015,3,7,,,0.1,,,,,93667,0.1,7/1/15,0,690.3880084,9366.7
Operating,AMOMA.com - SCA - Hotel - OP - List Page,Installed Base Growth,N. America,United States,Strategic,Lynne Hamilton,AMOMA,AMOMA.com,SCA,Hotel,On Page,2015,3,7,,,0.1,,,,,39168,0.1,7/1/15,0,288.6941774,3916.8
Operating,BookIt.com - SCA - Flight - XU,Installed Base Growth,N. America,United States,Strategic,Jessica Jacobs,BookIt.com,BookIt,SCA,Flight,Exit Unit,2015,3,7,,,0.1,,,,,85000,0.1,7/1/15,0,745.1087452,6800
Operating,Expedia.com - SCA - Flight - OP - Mobile Web,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Expedia.com,SCA,Flight,Mobile Web,2015,3,7,,,0.4,,,,,2200000,0.4,7/1/15,0,67173.94703,880000
Operating,Expedia.com - SCA - Hotel - OP - Mobile Web,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Expedia.com,SCA,Hotel,Mobile Web,2015,3,7,,,0.4,,,,,1100000,0.4,7/1/15,0,29968.67408,440000
Operating,Hipmunk - SCA - Package - iFC,Installed Base Growth,N. America,United States,Strategic,Rudan Zhang,Hipmunk,Hipmunk,SCA,Package,iFC,2015,3,7,,,0.1,,,,,65000,0.1,7/1/15,0,422.5006118,6500
Operating,CheapOAir - SCA - Car - OP - List Page,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,CheapOair,SCA,Car,On Page,2015,3,7,,,0.3,,,,,170000,0.3,7/1/15,0,4845.952451,51000
Operating,CheapOAir - SCA - Car - XU,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,CheapOair,SCA,Car,Exit Unit,2015,3,7,,,0.3,,,,,90000,0.3,7/1/15,0,2052.403391,21600
Operating,Farespotter.net - SCA - Car - XU,Installed Base Growth,N. America,United States,Lite,Jonathan Naymark,Oversee.net,FareSpotter.net,SCA,Car,Exit Unit,2015,3,7,,,0.1,,,,,1702,0.1,7/1/15,0,12.93774286,136.16
Operating,LowFares.com - SCA - Car - XU,Installed Base Growth,N. America,United States,Lite,Jonathan Naymark,Oversee.net,LowFares.com,SCA,Car,Exit Unit,2015,3,7,,,0.1,,,,,7488,0.1,7/1/15,0,56.91998737,599.04
Operating,Travelzoo - SCA - Package - SF,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,Travelzoo Inc.,Travelzoo,SCA,Package,Search Form,2015,3,7,,,0.5,,,,,1200000,0.5,7/1/15,0,49332.13363,600000
Operating,Expedia.com - SCA - Car - OP - List Page,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Expedia.com,SCA,Car,On Page,2015,3,7,,,0.25,,,,,1100176,0.25,7/1/15,0,17877.88589,275044
Operating,Expedia.com - SCA - Car - XU,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Expedia.com,SCA,Car,Exit Unit,2015,3,7,,,0.5,,,,,858329,0.5,7/1/15,0,22316.58632,343331.6
Operating,CheapOAir - SCA - Package - OP - List Page,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,CheapOair,SCA,Package,On Page,2015,3,7,,,0.3,,,,,120000,0.3,7/1/15,0,2301.258099,36000
Operating,CheapOAir - SCA - Package - XU,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,CheapOair,SCA,Package,Exit Unit,2015,3,7,,,0.3,,,,,240000,0.3,7/1/15,0,3682.012959,57600
Operating,CheapTickets.com - SCA - Package - OP - List Page,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",CheapTickets,SCA,Package,On Page,2015,3,7,,,0.1,,,,,44572,0.1,7/1/15,0,284.9213222,4457.2
Operating,CheapTickets.com - SCA - Package - XU,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",CheapTickets,SCA,Package,Exit Unit,2015,3,7,,,0.1,,,,,77420,0.1,7/1/15,0,395.9186712,6193.6
Operating,Orbitz - SCA - Package - OP - List Page,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SCA,Package,On Page,2015,3,7,,,0.1,,,,,298344,0.1,7/1/15,0,1907.129296,29834.4
Operating,Orbitz - SCA - Package - XU,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SCA,Package,Exit Unit,2015,3,7,,,0.1,,,,,621572,0.1,7/1/15,0,3178.661332,49725.76
